artist,song_name,song_info
Robb Bank,THUG MOTIVATION: 430,"[46.0, 0.721, 0.831, 10.0, -7.162, 0.0, 0.253, 0.159, 0.0, 0.0833, 0.736, 96.972, 119560.0]"
Robb Bank,Fantasia,"[45.0, 0.658, 0.613, 8.0, -7.454, 0.0, 0.0877, 0.698, 0.0, 0.315, 0.256, 99.951, 242400.0]"
Robb Bank,225,"[44.0, 0.78, 0.483, 11.0, -9.205, 0.0, 0.287, 0.597, 0.0, 0.0852, 0.415, 74.893, 192093.0]"
Robb Bank,Plottin,"[42.0, 0.856, 0.393, 8.0, -7.348, 1.0, 0.457, 0.0304, 0.0, 0.0959, 0.119, 161.984, 177778.0]"
Robb Bank,LIFTED,"[40.0, 0.815, 0.529, 5.0, -8.816, 0.0, 0.223, 0.067, 0.0, 0.138, 0.546, 122.021, 136843.0]"
Robb Bank,Can't Feel My Face,"[39.0, 0.947, 0.584, 8.0, -7.907, 1.0, 0.457, 0.0491, 0.0, 0.0791, 0.384, 120.018, 129000.0]"
Robb Bank,Money Shot - Bonus Track,"[38.0, 0.795, 0.625, 9.0, -7.916, 0.0, 0.392, 0.0176, 0.0, 0.136, 0.549, 140.018, 153955.0]"
Robb Bank,SHOOTOUT,"[38.0, 0.789, 0.691, 2.0, -8.737, 1.0, 0.382, 0.0846, 0.0, 0.373, 0.393, 149.964, 192816.0]"
Lil Xan,Betrayed,"[70.0, 0.821, 0.434, 10.0, -9.194, 0.0, 0.118, 0.434, 0.0, 0.128, 0.241, 120.012, 187173.0]"
Lil Xan,Color Blind,"[61.0, 0.469, 0.786, 5.0, -5.396, 0.0, 0.186, 0.0126, 3.76e-05, 0.503, 0.409, 87.023, 177480.0]"
Lil Xan,Live or Die,"[58.0, 0.71, 0.365, 8.0, -9.958, 1.0, 0.0749, 0.234, 0.0, 0.244, 0.396, 74.952, 194253.0]"
Lil Xan,Lies feat. Lil Skies,"[57.0, 0.779, 0.626, 10.0, -7.73, 0.0, 0.067, 0.0262, 0.00488, 0.114, 0.419, 140.078, 206387.0]"
Lil Xan,Slingshot,"[56.0, 0.928, 0.778, 7.0, -6.962, 0.0, 0.252, 0.0562, 6.27e-06, 0.129, 0.668, 122.998, 89973.0]"
Lil Xan,Deceived,"[53.0, 0.717, 0.41, 1.0, -4.228, 0.0, 0.062, 0.365, 0.0, 0.118, 0.119, 125.95, 124720.0]"
Lil Xan,Go Crazy,"[50.0, 0.812, 0.675, 5.0, -6.957, 0.0, 0.0775, 0.0514, 1.67e-06, 0.0964, 0.383, 129.948, 160639.0]"
Lil Xan,Xanarchy,"[48.0, 0.697, 0.726, 0.0, -5.204, 1.0, 0.22, 0.196, 2.42e-06, 0.704, 0.85, 161.997, 148950.0]"
Lil Xan,Moonlight,"[48.0, 0.697, 0.714, 4.0, -7.872, 1.0, 0.23, 0.0727, 0.0, 0.233, 0.575, 138.145, 211240.0]"
Lil Xan,MISS ME,"[47.0, 0.579, 0.762, 2.0, -3.572, 1.0, 0.0335, 0.0789, 0.0, 0.151, 0.336, 150.079, 144000.0]"
Icy Narco,Numb  Frozen,"[49.0, 0.631, 0.637, 5.0, -6.049, 0.0, 0.0698, 0.0511, 0.0, 0.12, 0.571, 79.927, 109558.0]"
Icy Narco,LINK,"[34.0, 0.837, 0.578, 8.0, -4.538, 1.0, 0.073, 0.133, 0.0, 0.122, 0.258, 122.135, 141625.0]"
Icy Narco,OtherSide,"[27.0, 0.636, 0.482, 1.0, -9.98, 0.0, 0.0538, 0.346, 0.000202, 0.0839, 0.0947, 135.146, 174060.0]"
Icy Narco,Hypocrites,"[26.0, 0.829, 0.591, 7.0, -7.038, 1.0, 0.212, 0.0128, 0.0, 0.107, 0.355, 85.034, 174987.0]"
Icy Narco,Stress,"[21.0, 0.347, 0.777, 9.0, -8.279, 0.0, 0.115, 0.0584, 0.0, 0.249, 0.537, 172.472, 169256.0]"
Icy Narco,EASE THE PAIN Legend,"[20.0, 0.544, 0.694, 0.0, -6.506, 0.0, 0.0709, 0.0936, 0.0, 0.218, 0.333, 145.442, 175319.0]"
Icy Narco,DAT WAY feat. Icy Narco,"[18.0, 0.709, 0.601, 0.0, -4.771, 1.0, 0.0551, 0.0167, 0.0, 0.129, 0.232, 132.994, 114000.0]"
Icy Narco,Envy,"[18.0, 0.738, 0.571, 7.0, -7.561, 0.0, 0.138, 0.0494, 0.0, 0.12, 0.394, 81.959, 178537.0]"
Icy Narco,Shiesty,"[16.0, 0.655, 0.712, 8.0, -6.536, 0.0, 0.151, 0.501, 0.0, 0.27, 0.909, 156.012, 148077.0]"
Icy Narco,Mad Mad,"[15.0, 0.774, 0.686, 4.0, -7.641, 0.0, 0.158, 0.602, 1.69e-06, 0.103, 0.67, 100.036, 139200.0]"
Supreme Patty,Just Woke Up,"[46.0, 0.889, 0.462, 11.0, -9.821, 1.0, 0.0377, 0.12, 1.66e-06, 0.0942, 0.809, 126.071, 111588.0]"
Supreme Patty,Blah Blah,"[43.0, 0.793, 0.489, 10.0, -9.902, 1.0, 0.253, 0.188, 0.0, 0.126, 0.764, 150.063, 164665.0]"
Supreme Patty,Gelato,"[41.0, 0.683, 0.727, 9.0, -4.972, 1.0, 0.0296, 0.000871, 0.0, 0.217, 0.596, 90.449, 135314.0]"
Supreme Patty,Milan,"[34.0, 0.873, 0.269, 1.0, -13.713, 0.0, 0.196, 0.519, 0.0, 0.137, 0.436, 128.037, 150048.0]"
Supreme Patty,Blah Blah Remix,"[34.0, 0.807, 0.519, 10.0, -9.521, 1.0, 0.334, 0.186, 0.0, 0.141, 0.808, 74.971, 178967.0]"
Supreme Patty,The Race Remix,"[33.0, 0.703, 0.717, 1.0, -7.21, 0.0, 0.0664, 0.198, 0.0, 0.117, 0.603, 160.021, 115587.0]"
Supreme Patty,Mad,"[31.0, 0.908, 0.544, 3.0, -8.061, 0.0, 0.147, 0.126, 1.11e-05, 0.128, 0.576, 136.013, 144912.0]"
Supreme Patty,Skrt Skrt,"[31.0, 0.767, 0.552, 11.0, -9.391, 0.0, 0.18, 0.0681, 1.35e-06, 0.367, 0.472, 80.993, 179409.0]"
Supreme Patty,Anxiety,"[29.0, 0.621, 0.452, 4.0, -9.75, 0.0, 0.0305, 0.0294, 0.00892, 0.13, 0.0526, 128.064, 189205.0]"
Supreme Patty,Blown,"[27.0, 0.823, 0.527, 1.0, -4.411, 0.0, 0.164, 0.412, 0.0, 0.0764, 0.295, 149.967, 182400.0]"
City Morgue,DRAINO feat. Denzel Curry,"[60.0, 0.67, 0.731, 0.0, -5.474, 1.0, 0.0509, 0.0601, 0.0, 0.216, 0.211, 115.051, 202613.0]"
City Morgue,SHINNERS13,"[60.0, 0.542, 0.908, 1.0, -2.857, 1.0, 0.0575, 0.0966, 0.0, 0.134, 0.509, 78.048, 102587.0]"
City Morgue,YELLOW PISS,"[58.0, 0.586, 0.817, 4.0, -7.257, 1.0, 0.134, 0.00438, 0.0, 0.276, 0.728, 87.496, 121277.0]"
City Morgue,THE ELECTRIC EXPERIENCE,"[58.0, 0.473, 0.944, 1.0, -5.386, 1.0, 0.0939, 0.0233, 0.00196, 0.563, 0.348, 157.032, 110757.0]"
City Morgue,33rd Blakk Glass,"[58.0, 0.373, 0.862, 1.0, -1.98, 1.0, 0.0612, 0.162, 0.0, 0.48, 0.32, 113.252, 150267.0]"
City Morgue,THE BALLOONS,"[57.0, 0.617, 0.591, 1.0, -4.915, 0.0, 0.0843, 0.089, 0.0, 0.114, 0.227, 160.078, 110960.0]"
City Morgue,SCREAMING AT THE RAIN,"[56.0, 0.828, 0.642, 2.0, -5.16, 0.0, 0.3, 0.0938, 0.0, 0.108, 0.104, 89.972, 117320.0]"
City Morgue,EVERYTHING IS BROKEN,"[56.0, 0.72, 0.629, 5.0, -8.557, 0.0, 0.0496, 0.0965, 0.0, 0.0928, 0.174, 114.973, 139869.0]"
City Morgue,HURTWORLD '99,"[55.0, 0.455, 0.939, 11.0, -6.158, 1.0, 0.454, 0.000301, 0.0, 0.7, 0.49, 84.93, 135982.0]"
City Morgue,YOU CAN SMD,"[55.0, 0.764, 0.818, 1.0, -5.588, 0.0, 0.19, 0.0511, 0.0269, 0.159, 0.37, 175.136, 83237.0]"
Keith Ape,Gospel,"[65.0, 0.681, 0.659, 9.0, -6.405, 1.0, 0.268, 0.000856, 8.17e-06, 0.11, 0.225, 156.004, 173294.0]"
Keith Ape,Achoo,"[58.0, 0.659, 0.839, 2.0, -4.106, 1.0, 0.162, 0.167, 0.0, 0.389, 0.624, 119.935, 244000.0]"
Keith Ape,IT G MA REMIX feat. AAP Ferg Father Dumbfoundead Waka Flocka Flame,"[50.0, 0.787, 0.743, 1.0, -4.206, 1.0, 0.0642, 0.061, 0.0, 0.294, 0.454, 102.076, 300000.0]"
Keith Ape,All Alright,"[48.0, 0.536, 0.895, 11.0, -4.366, 1.0, 0.207, 0.007, 0.0, 0.518, 0.34, 149.778, 194821.0]"
Keith Ape,Japan 88,"[46.0, 0.747, 0.706, 6.0, -7.244, 1.0, 0.404, 0.195, 0.0, 0.336, 0.835, 176.095, 185510.0]"
Keith Ape,Face Pucker,"[43.0, 0.697, 0.864, 10.0, -4.705, 1.0, 0.0958, 0.0622, 0.0, 0.397, 0.463, 75.016, 161532.0]"
Keith Ape,What?!,"[41.0, 0.642, 0.691, 1.0, -5.89, 1.0, 0.0964, 0.0591, 0.0, 0.165, 0.103, 160.135, 168375.0]"
Keith Ape,Diamonds,"[31.0, 0.767, 0.705, 0.0, -9.042, 1.0, 0.234, 0.454, 0.0, 0.0983, 0.493, 130.07, 213692.0]"
Keith Ape,IT G MA Remix josh pan Opus [feat. AAP Ferg Father Dumbfoundead  Waka Flocka Flame with Anderson .Paak],"[30.0, 0.442, 0.822, 1.0, -5.836, 1.0, 0.347, 0.0406, 3.52e-05, 0.117, 0.181, 101.89, 865498.0]"
Keith Ape,Here We Go Again,"[29.0, 0.391, 0.909, 10.0, -5.107, 1.0, 0.46, 0.0701, 0.0, 0.201, 0.615, 79.842, 144141.0]"
Kap G,Marvelous Day feat. Lil Uzi Vert  Gunna,"[56.0, 0.846, 0.651, 7.0, -5.481, 0.0, 0.128, 0.634, 0.0, 0.125, 0.581, 140.048, 223921.0]"
Kap G,I See You feat. Chris Brown,"[49.0, 0.716, 0.48, 9.0, -7.723, 1.0, 0.142, 0.0832, 0.0, 0.233, 0.5, 101.192, 167262.0]"
Kap G,Tell Somebody,"[48.0, 0.642, 0.569, 7.0, -9.866, 0.0, 0.444, 0.0659, 0.0, 0.374, 0.21, 75.002, 199181.0]"
Kap G,Girlfriend,"[46.0, 0.876, 0.658, 6.0, -3.119, 0.0, 0.106, 0.12, 0.0, 0.107, 0.407, 159.986, 198716.0]"
Kap G,Top 5 feat. Playboi Carti,"[45.0, 0.885, 0.671, 2.0, -7.146, 0.0, 0.109, 0.0665, 0.0, 0.0963, 0.926, 155.015, 161063.0]"
Kap G,The Bomb,"[41.0, 0.844, 0.555, 5.0, -4.933, 0.0, 0.121, 0.196, 9.53e-05, 0.105, 0.751, 152.062, 181938.0]"
Kap G,Barrio,"[41.0, 0.702, 0.587, 2.0, -7.084, 0.0, 0.108, 0.364, 0.0, 0.108, 0.351, 140.184, 220409.0]"
Kap G,Want My M's,"[39.0, 0.892, 0.478, 1.0, -6.211, 1.0, 0.114, 0.461, 0.0, 0.0681, 0.45, 125.004, 199789.0]"
Kap G,Piñata feat. BIA Kap G  Justin Quiles,"[37.0, 0.795, 0.679, 11.0, -5.616, 0.0, 0.0725, 0.25, 3.5e-06, 0.221, 0.687, 100.021, 198200.0]"
Kap G,Girlfriend feat. Ty Dolla ign  Quavo - Remix,"[36.0, 0.856, 0.659, 2.0, -5.16, 1.0, 0.129, 0.192, 0.0, 0.0894, 0.371, 159.973, 275598.0]"
Duwap Kaine,Disagree,"[53.0, 0.548, 0.591, 9.0, -6.078, 0.0, 0.0406, 0.00386, 0.0, 0.137, 0.217, 160.136, 136046.0]"
Duwap Kaine,Santa,"[51.0, 0.673, 0.476, 1.0, -11.917, 1.0, 0.31, 0.372, 2.68e-05, 0.12, 0.539, 155.159, 113664.0]"
Duwap Kaine,Mad,"[49.0, 0.751, 0.321, 1.0, -9.628, 0.0, 0.114, 0.056, 0.00223, 0.145, 0.0396, 139.987, 123533.0]"
Duwap Kaine,I Can't Help It,"[46.0, 0.794, 0.507, 6.0, -13.678, 0.0, 0.321, 0.237, 0.0, 0.102, 0.813, 140.013, 140064.0]"
Duwap Kaine,Out on Bond,"[44.0, 0.674, 0.55, 2.0, -9.37, 1.0, 0.0764, 0.0139, 8.88e-06, 0.0979, 0.146, 129.86, 105912.0]"
Duwap Kaine,Geeked Out My Body,"[44.0, 0.827, 0.364, 2.0, -9.657, 1.0, 0.0776, 0.384, 0.000323, 0.109, 0.947, 145.057, 106152.0]"
Duwap Kaine,Shopping Spree,"[43.0, 0.452, 0.378, 1.0, -8.003, 1.0, 0.267, 0.0036, 0.00216, 0.123, 0.129, 161.566, 142344.0]"
Duwap Kaine,Playing Wit Da Autotune,"[43.0, 0.558, 0.526, 10.0, -9.98, 0.0, 0.0534, 0.00946, 0.0, 0.117, 0.0392, 74.87, 145032.0]"
Duwap Kaine,Tweak,"[41.0, 0.481, 0.631, 6.0, -8.199, 0.0, 0.078, 0.0053, 0.0, 0.198, 0.37, 159.988, 142185.0]"
Duwap Kaine,Phone,"[41.0, 0.638, 0.282, 6.0, -15.079, 0.0, 0.283, 0.00394, 0.00113, 0.0734, 0.183, 140.043, 147278.0]"
SoFaygo,Knock Knock,"[73.0, 0.669, 0.629, 1.0, -6.032, 0.0, 0.0657, 0.0485, 0.0, 0.346, 0.683, 125.935, 139729.0]"
SoFaygo,Everyday,"[62.0, 0.497, 0.637, 2.0, -8.594, 0.0, 0.609, 0.587, 0.0, 0.328, 0.518, 161.079, 171165.0]"
SoFaygo,MP5 feat. SoFaygo,"[62.0, 0.674, 0.824, 1.0, -4.74, 1.0, 0.0588, 0.0309, 0.0, 0.0567, 0.567, 150.017, 160000.0]"
SoFaygo,Count Me Out,"[62.0, 0.701, 0.704, 9.0, -6.053, 1.0, 0.104, 0.0057, 7.77e-05, 0.197, 0.39, 144.866, 145657.0]"
SoFaygo,Off The Map,"[61.0, 0.472, 0.847, 4.0, -6.347, 0.0, 0.0419, 0.0757, 0.0, 0.3, 0.0789, 150.164, 141583.0]"
SoFaygo,Long Way,"[57.0, 0.714, 0.459, 6.0, -13.173, 1.0, 0.2, 0.16, 3.77e-05, 0.126, 0.61, 143.034, 147744.0]"
SoFaygo,Smoke feat. HVN  SoFaygo,"[56.0, 0.713, 0.671, 1.0, -6.515, 0.0, 0.327, 0.3, 0.0, 0.243, 0.659, 119.915, 199845.0]"
SoFaygo,The World Is Yours,"[55.0, 0.867, 0.348, 0.0, -9.968, 0.0, 0.0879, 0.00382, 0.0, 0.331, 0.171, 129.972, 148050.0]"
SoFaygo,Good Day,"[55.0, 0.674, 0.745, 5.0, -7.544, 0.0, 0.101, 0.00686, 0.00013, 0.314, 0.417, 140.054, 158955.0]"
SoFaygo,Fall,"[54.0, 0.534, 0.769, 6.0, -6.125, 0.0, 0.351, 0.21, 0.0, 0.418, 0.578, 103.478, 167863.0]"
AAP ANT,3AM in New Orleans,"[63.0, 0.649, 0.647, 6.0, -7.386, 1.0, 0.0913, 0.0496, 0.0008, 0.104, 0.844, 158.982, 133679.0]"
AAP ANT,Shanghai,"[62.0, 0.84, 0.635, 2.0, -7.84, 0.0, 0.207, 0.544, 0.0, 0.28, 0.369, 125.013, 129985.0]"
AAP ANT,The God Hour,"[60.0, 0.777, 0.713, 0.0, -7.481, 1.0, 0.288, 0.0832, 1.38e-06, 0.545, 0.385, 129.964, 155077.0]"
AAP ANT,Mario Cart,"[56.0, 0.837, 0.63, 2.0, -8.045, 1.0, 0.261, 0.506, 0.0115, 0.101, 0.204, 118.936, 135605.0]"
AAP ANT,Quantum Physics,"[55.0, 0.777, 0.721, 8.0, -7.545, 1.0, 0.0738, 0.67, 0.0, 0.0869, 0.903, 119.889, 132181.0]"
AAP ANT,Cartier AMG,"[55.0, 0.871, 0.541, 2.0, -6.651, 1.0, 0.419, 0.101, 0.0, 0.0956, 0.703, 73.058, 160939.0]"
AAP ANT,Soul Reaver,"[54.0, 0.97, 0.334, 9.0, -12.563, 1.0, 0.258, 0.0823, 6.29e-05, 0.11, 0.0835, 120.023, 168072.0]"
AAP ANT,Red Cream Soda,"[51.0, 0.895, 0.515, 2.0, -9.728, 1.0, 0.234, 0.364, 0.0, 0.118, 0.462, 120.082, 121189.0]"
AAP ANT,Pudge Rodriguez,"[48.0, 0.802, 0.668, 1.0, -8.594, 1.0, 0.0525, 0.0933, 1.15e-05, 0.131, 0.243, 124.014, 123871.0]"
AAP ANT,Fly Away,"[46.0, 0.662, 0.661, 0.0, -8.14, 1.0, 0.304, 0.484, 0.0, 0.167, 0.544, 104.981, 192000.0]"
Remble,Rocc Climbing feat. Lil Yachty,"[66.0, 0.832, 0.656, 4.0, -7.492, 0.0, 0.375, 0.316, 2.13e-06, 0.108, 0.562, 100.032, 175878.0]"
Remble,Touchable,"[64.0, 0.756, 0.596, 4.0, -9.644, 1.0, 0.452, 0.572, 0.0, 0.101, 0.673, 94.869, 122648.0]"
Remble,Gordon R Freestyle,"[57.0, 0.729, 0.54, 1.0, -11.342, 1.0, 0.481, 0.418, 0.0, 0.154, 0.704, 122.55, 125200.0]"
Remble,Ruth’s Chris Freestyle feat. Drakeo the Ruler,"[54.0, 0.796, 0.651, 8.0, -7.717, 0.0, 0.241, 0.414, 1.05e-06, 0.155, 0.904, 92.949, 197878.0]"
Remble,No Competition,"[53.0, 0.859, 0.617, 3.0, -5.891, 0.0, 0.249, 0.792, 0.0, 0.122, 0.667, 100.079, 115733.0]"
Remble,Spazz,"[52.0, 0.836, 0.884, 8.0, -5.592, 0.0, 0.347, 0.067, 0.0, 0.0654, 0.636, 92.921, 137563.0]"
Remble,Never Tell Freestyle,"[51.0, 0.859, 0.495, 1.0, -10.064, 1.0, 0.29, 0.379, 0.0, 0.0754, 0.584, 104.994, 120918.0]"
Remble,Dirty Dan,"[47.0, 0.892, 0.511, 1.0, -8.493, 1.0, 0.299, 0.332, 0.0, 0.207, 0.719, 96.753, 138467.0]"
Remble,Westside 2 the Westside,"[46.0, 0.949, 0.394, 9.0, -12.084, 1.0, 0.499, 0.324, 0.0, 0.123, 0.583, 107.956, 122462.0]"
Remble,I Mean It feat. Mozzy,"[46.0, 0.79, 0.536, 1.0, -9.594, 1.0, 0.341, 0.342, 1.17e-06, 0.091, 0.626, 92.012, 167184.0]"
Lancey Foux,Luv monëy with Lancey Foux,"[56.0, 0.679, 0.622, 4.0, -7.073, 1.0, 0.199, 0.0214, 0.0107, 0.319, 0.272, 144.011, 214333.0]"
Lancey Foux,Simple,"[53.0, 0.772, 0.9, 10.0, -4.326, 0.0, 0.287, 0.0704, 0.0, 0.0771, 0.872, 165.228, 151301.0]"
Lancey Foux,INDIA,"[53.0, 0.629, 0.741, 6.0, -5.196, 0.0, 0.0404, 0.0496, 0.0, 0.113, 0.255, 139.944, 109714.0]"
Lancey Foux,Cooler Than Me,"[51.0, 0.826, 0.549, 1.0, -7.538, 0.0, 0.29, 0.0439, 0.0, 0.0926, 0.724, 136.063, 127622.0]"
Lancey Foux,25WAGG3DOU2,"[51.0, 0.765, 0.598, 10.0, -5.829, 1.0, 0.0358, 0.091, 4.37e-05, 0.166, 0.117, 136.025, 143413.0]"
Lancey Foux,Merci,"[49.0, 0.799, 0.617, 0.0, -6.774, 1.0, 0.234, 0.0633, 7.4e-05, 0.0993, 0.411, 145.022, 166193.0]"
Lancey Foux,Dopamine,"[49.0, 0.773, 0.618, 11.0, -4.39, 1.0, 0.0853, 0.0363, 0.0435, 0.134, 0.399, 140.082, 193933.0]"
Lancey Foux,Look What I Found feat. Lancey Foux,"[48.0, 0.374, 0.739, 2.0, -6.179, 0.0, 0.134, 0.0395, 0.0, 0.154, 0.0747, 159.842, 201794.0]"
Lancey Foux,OUTTAMYMIND! feat. Lil Yachty,"[47.0, 0.651, 0.798, 1.0, -4.88, 1.0, 0.143, 0.00311, 0.0, 0.221, 0.237, 143.973, 185330.0]"
Lancey Foux,Steelo Flow,"[45.0, 0.641, 0.755, 1.0, -6.026, 1.0, 0.0492, 0.0274, 0.0, 0.192, 0.435, 145.971, 189149.0]"
KANKAN,Wokeup,"[71.0, 0.713, 0.259, 10.0, -14.872, 0.0, 0.238, 0.245, 3.06e-06, 0.101, 0.467, 139.987, 115347.0]"
KANKAN,Goin' To Hell,"[61.0, 0.606, 0.543, 9.0, -14.387, 1.0, 0.0509, 0.0215, 8e-06, 0.337, 0.569, 137.99, 68547.0]"
KANKAN,Fuk Tha Clout feat. Yeat,"[58.0, 0.544, 0.34, 1.0, -14.164, 1.0, 0.305, 0.0176, 0.0, 0.257, 0.147, 154.101, 168401.0]"
KANKAN,Kickback,"[53.0, 0.611, 0.41, 9.0, -13.518, 1.0, 0.149, 0.000275, 0.00175, 0.103, 0.206, 145.018, 118667.0]"
KANKAN,AP Skelly,"[53.0, 0.584, 0.575, 10.0, -9.224, 0.0, 0.0422, 0.00524, 0.000187, 0.155, 0.212, 144.985, 93871.0]"
KANKAN,Not Da Same feat. Yeat,"[52.0, 0.574, 0.485, 4.0, -15.649, 1.0, 0.344, 0.644, 0.0, 0.156, 0.707, 72.952, 230134.0]"
KANKAN,Nun To Me 2,"[52.0, 0.733, 0.434, 8.0, -14.327, 0.0, 0.0924, 0.00144, 2.16e-06, 0.236, 0.359, 139.982, 126641.0]"
KANKAN,S0what,"[52.0, 0.707, 0.416, 11.0, -15.458, 0.0, 0.244, 0.00918, 0.000106, 0.311, 0.527, 143.948, 93458.0]"
KANKAN,Nun To Me,"[51.0, 0.719, 0.59, 1.0, -8.758, 1.0, 0.127, 0.00192, 3.73e-05, 0.0569, 0.295, 146.076, 126867.0]"
KANKAN,don't  me,"[50.0, 0.705, 0.299, 1.0, -19.389, 1.0, 0.203, 0.0325, 7.05e-06, 0.0936, 0.448, 139.762, 151974.0]"
Autumn!,Still The Same,"[64.0, 0.754, 0.517, 8.0, -11.135, 1.0, 0.448, 0.623, 0.0, 0.086, 0.087, 137.937, 125217.0]"
Autumn!,One Way!,"[60.0, 0.524, 0.306, 0.0, -12.153, 1.0, 0.0376, 0.0323, 0.000339, 0.11, 0.255, 138.34, 166957.0]"
Autumn!,No New Friends!,"[57.0, 0.764, 0.474, 2.0, -11.131, 1.0, 0.305, 0.294, 0.0, 0.13, 0.265, 142.108, 202848.0]"
Autumn!,Nina!,"[57.0, 0.498, 0.68, 11.0, -8.756, 1.0, 0.114, 0.0676, 0.0, 0.386, 0.656, 77.575, 86465.0]"
Autumn!,If It Means Anything!,"[56.0, 0.65, 0.645, 1.0, -8.563, 1.0, 0.0695, 0.0717, 0.0, 0.141, 0.296, 148.487, 129321.0]"
Autumn!,Portrayal!,"[54.0, 0.638, 0.587, 0.0, -9.567, 1.0, 0.129, 0.0187, 0.00529, 0.0986, 0.289, 139.914, 150853.0]"
Autumn!,Not 3 Not 2!,"[54.0, 0.681, 0.401, 10.0, -11.675, 0.0, 0.388, 0.315, 0.00292, 0.125, 0.157, 75.884, 107368.0]"
Autumn!,Probably!,"[53.0, 0.82, 0.609, 1.0, -7.64, 1.0, 0.412, 0.0633, 0.000908, 0.0885, 0.143, 138.094, 160000.0]"
Autumn!,WANTS!,"[53.0, 0.682, 0.636, 7.0, -8.131, 1.0, 0.0411, 0.316, 0.0, 0.148, 0.229, 76.022, 113684.0]"
Autumn!,Antagonist!,"[50.0, 0.639, 0.442, 7.0, -8.577, 1.0, 0.243, 0.00486, 0.0, 0.232, 0.344, 146.11, 118356.0]"
Summrs,just cant,"[70.0, 0.687, 0.506, 5.0, -11.653, 0.0, 0.166, 0.66, 0.0, 0.0996, 0.328, 141.979, 142716.0]"
Summrs,Back 2 Da Basics,"[29.0, 0.63, 0.558, 10.0, -11.431, 1.0, 0.177, 0.801, 6.51e-06, 0.111, 0.354, 143.943, 140005.0]"
Summrs,Swing Ya Pole,"[36.0, 0.682, 0.521, 5.0, -6.464, 1.0, 0.0436, 0.00577, 0.0, 0.14, 0.106, 143.992, 150278.0]"
Summrs,So Much Cheese,"[32.0, 0.523, 0.588, 2.0, -10.325, 1.0, 0.363, 0.00706, 0.0, 0.0776, 0.639, 69.558, 178460.0]"
Summrs,Wakeup,"[32.0, 0.771, 0.698, 1.0, -5.95, 0.0, 0.0825, 0.00347, 2.59e-06, 0.115, 0.111, 140.026, 133710.0]"
Summrs,Catch a Kill,"[30.0, 0.676, 0.403, 1.0, -11.491, 1.0, 0.183, 0.000416, 1.23e-05, 0.13, 0.143, 145.002, 126009.0]"
Summrs,put out fye,"[54.0, 0.744, 0.472, 1.0, -9.974, 1.0, 0.107, 0.0819, 0.0, 0.1, 0.209, 139.02, 172726.0]"
Summrs,Let da birds out,"[30.0, 0.65, 0.628, 1.0, -11.778, 1.0, 0.417, 0.0383, 0.0, 0.179, 0.565, 152.111, 151933.0]"
Summrs,bfo2,"[53.0, 0.752, 0.628, 1.0, -7.93, 1.0, 0.112, 0.164, 0.0, 0.299, 0.251, 144.156, 119419.0]"
Summrs,Go Thru Trees with Summrs,"[52.0, 0.698, 0.65, 1.0, -7.261, 0.0, 0.124, 0.0145, 0.0, 0.204, 0.372, 144.087, 123394.0]"
tana,Antisocial feat. Slump6s,"[74.0, 0.618, 0.605, 1.0, -6.839, 1.0, 0.35, 0.00196, 0.0, 0.46, 0.494, 146.514, 175334.0]"
tana,off the leash! feat. yvngxchris and Luisss,"[71.0, 0.658, 0.683, 9.0, -8.219, 1.0, 0.319, 0.0651, 0.0, 0.2, 0.178, 144.001, 192115.0]"
tana,14,"[64.0, 0.497, 0.491, 1.0, -10.499, 0.0, 0.221, 0.69, 0.0, 0.44, 0.713, 123.396, 150826.0]"
tana,Antisocial 2,"[62.0, 0.549, 0.93, 8.0, -6.453, 1.0, 0.788, 0.0672, 0.0, 0.973, 0.511, 143.066, 409783.0]"
tana,Prada Mix,"[55.0, 0.534, 0.642, 5.0, -9.528, 1.0, 0.106, 0.277, 0.0, 0.143, 0.556, 142.137, 113313.0]"
tana,masquerade - BabySantana Remix,"[52.0, 0.689, 0.637, 8.0, -8.946, 1.0, 0.0921, 0.0141, 1.25e-06, 0.364, 0.179, 139.974, 132054.0]"
tana,Late Night,"[51.0, 0.451, 0.458, 1.0, -12.281, 0.0, 0.127, 0.611, 6.46e-06, 0.306, 0.434, 123.035, 174341.0]"
tana,Receipts with BabySantana,"[51.0, 0.646, 0.444, 2.0, -12.492, 1.0, 0.307, 0.634, 2.52e-05, 0.11, 0.618, 130.031, 131814.0]"
tana,nyc,"[49.0, 0.488, 0.798, 2.0, -3.685, 1.0, 0.331, 0.34, 0.0, 0.109, 0.7, 154.518, 75259.0]"
tana,Blast,"[45.0, 0.555, 0.69, 0.0, -5.737, 0.0, 0.0965, 0.248, 0.0, 0.283, 0.509, 137.812, 85447.0]"
KAHDAMI,Reparations!,"[67.0, 0.582, 0.447, 9.0, -11.651, 1.0, 0.107, 0.819, 0.0358, 0.0902, 0.168, 124.286, 62420.0]"
KAHDAMI,14,"[64.0, 0.497, 0.491, 1.0, -10.499, 0.0, 0.221, 0.69, 0.0, 0.44, 0.713, 123.396, 150826.0]"
KAHDAMI,Look N The Mirror!,"[63.0, 0.543, 0.585, 11.0, -11.881, 0.0, 0.375, 0.779, 5.22e-06, 0.107, 0.64, 142.772, 85577.0]"
