artist,related_to,genres,id,related_id,popularity,followers,collaborations,genres_num
Yo Gotti,Rick Ross,"['dirty south rap' 'gangster rap' 'hip hop' 'memphis hip hop' 'pop rap'
 'rap' 'southern hip hop' 'tennessee hip hop' 'trap']",6Ha4aES39QiVjR0L2lwuwq,1sBkRIssrMs1AbVkOJbc7a,69.0,3884850.0,8.0,9.0
Curreny,Rick Ross,"['alternative hip hop' 'dirty south rap' 'gangster rap' 'hip hop'
 'new orleans rap' 'pop rap' 'rap' 'southern hip hop'
 'underground hip hop']",6X8WdFjrNhXATMDSs26aCc,1sBkRIssrMs1AbVkOJbc7a,64.0,948770.0,0.0,9.0
Slim Thug,Rick Ross,"['crunk' 'dirty south rap' 'gangster rap' 'hip hop' 'houston rap'
 'pop rap' 'rap' 'southern hip hop' 'trap']",0st5vgzw9XkH5ALJiUM1lE,1sBkRIssrMs1AbVkOJbc7a,59.0,806072.0,0.0,9.0
The Diplomats,Rick Ross,"['gangster rap' 'hardcore hip hop' 'harlem hip hop' 'hip hop' 'pop rap'
 'rap' 'southern hip hop' 'trap']",0P8YNJXX7QeQ8iZIUCXJgi,1sBkRIssrMs1AbVkOJbc7a,47.0,334856.0,0.0,8.0
Young Dro,Rick Ross,"['atl hip hop' 'crunk' 'dirty south rap' 'futuristic swag' 'gangster rap'
 'old school atlanta hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap']",3ZooCJzNMTLpmJaIRUEorI,1sBkRIssrMs1AbVkOJbc7a,48.0,750449.0,0.0,10.0
Beanie Sigel,Rick Ross,"['battle rap' 'east coast hip hop' 'gangster rap' 'hardcore hip hop'
 'hip hop' 'hip pop' 'philly rap' 'pop rap' 'rap' 'southern hip hop'
 'trap']",0tCtGc5vt29zFZp6KXzN50,1sBkRIssrMs1AbVkOJbc7a,53.0,574067.0,0.0,11.0
Jadakiss,Rick Ross,"['battle rap' 'east coast hip hop' 'gangster rap' 'hardcore hip hop'
 'hip hop' 'hip pop' 'pop rap' 'rap' 'trap']",5pnbUBPifNnlusY8kTBivi,1sBkRIssrMs1AbVkOJbc7a,66.0,946655.0,2.0,9.0
Plies,Rick Ross,"['dirty south rap' 'gangster rap' 'hip hop' 'hip pop' 'miami hip hop'
 'pop rap' 'rap' 'southern hip hop' 'trap' 'urban contemporary']",3jksrX4oBklxR78ft8gv3j,1sBkRIssrMs1AbVkOJbc7a,63.0,1598200.0,0.0,10.0
Lloyd Banks,Rick Ross,"['gangster rap' 'hardcore hip hop' 'hip hop' 'pop rap' 'queens hip hop'
 'rap' 'trap']",3vDUJHQtqT3jFRZ2ECXDTi,1sBkRIssrMs1AbVkOJbc7a,65.0,1148202.0,0.0,7.0
DJ Drama,Wale,"['dirty south rap' 'gangster rap' 'hip hop' 'philly rap' 'pop rap' 'rap'
 'southern hip hop' 'trap']",5oNgAs7j5XcBMzWv3HAnHG,67nwj3Y5sZQLl72VNUHEYE,57.0,1246891.0,0.0,8.0
Rick Ross,Wale,"['dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",1sBkRIssrMs1AbVkOJbc7a,67nwj3Y5sZQLl72VNUHEYE,76.0,6101612.0,19.0,7.0
Fabolous,Wale,"['dance pop' 'gangster rap' 'hip hop' 'hip pop' 'pop rap' 'r&b' 'rap'
 'trap' 'urban contemporary']",0YWxKQj2Go9CGHCp77UOyy,67nwj3Y5sZQLl72VNUHEYE,66.0,2319073.0,3.0,9.0
Dom Kennedy,Wale,"['cali rap' 'hip hop' 'rap' 'southern hip hop' 'trap'
 'underground hip hop' 'west coast trap']",3s8alQfNnY0roAHaJh7Xxt,67nwj3Y5sZQLl72VNUHEYE,59.0,522773.0,0.0,7.0
Young Money,Wale,"['dance pop' 'dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'r&b'
 'rap' 'southern hip hop' 'trap']",5OrB6Jhhrl9y2PK0pSV4VP,67nwj3Y5sZQLl72VNUHEYE,62.0,2541445.0,0.0,9.0
Big K.R.I.T.,Wale,"['alternative hip hop' 'conscious hip hop' 'dirty south rap' 'escape room'
 'gangster rap' 'hip hop' 'mississippi hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'underground hip hop']",0CKa42Jqrc9fSFbDjePaXP,67nwj3Y5sZQLl72VNUHEYE,60.0,860832.0,0.0,12.0
The-Dream,Wale,"['dance pop' 'hip hop' 'hip pop' 'r&b' 'southern hip hop' 'trap'
 'urban contemporary']",1W3FSF1BLpY3hlVIgvenLz,67nwj3Y5sZQLl72VNUHEYE,63.0,1123721.0,0.0,7.0
Lloyd,Wale,"['dance pop' 'hip pop' 'pop' 'pop rap' 'r&b' 'southern hip hop' 'trap'
 'urban contemporary']",1Xfmvd48oOhEWkscWyEbh9,67nwj3Y5sZQLl72VNUHEYE,65.0,1947369.0,6.0,8.0
August Alsina,Wale,['pop r&b' 'pop rap' 'r&b' 'trap' 'urban contemporary'],19Fi1Rj7kk8kyiwxpXy3yM,67nwj3Y5sZQLl72VNUHEYE,62.0,2367024.0,0.0,5.0
Nipsey Hussle,Wale,"['conscious hip hop' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",0EeQBlQJFiAfJeVN2vT9s0,67nwj3Y5sZQLl72VNUHEYE,66.0,2810151.0,1.0,7.0
K CAMP,Wale,"['atl hip hop' 'gangster rap' 'melodic rap' 'pop r&b' 'pop rap' 'r&b'
 'rap' 'southern hip hop' 'trap' 'viral rap']",5bgfj5zUoWpyeVatGDjn6H,67nwj3Y5sZQLl72VNUHEYE,62.0,1480624.0,0.0,10.0
Plies,Wale,"['dirty south rap' 'gangster rap' 'hip hop' 'hip pop' 'miami hip hop'
 'pop rap' 'rap' 'southern hip hop' 'trap' 'urban contemporary']",3jksrX4oBklxR78ft8gv3j,67nwj3Y5sZQLl72VNUHEYE,63.0,1598200.0,0.0,10.0
BJ The Chicago Kid,Wale,"['alternative r&b' 'chicago rap' 'hip hop' 'indie soul' 'neo soul' 'r&b'
 'underground hip hop']",07d5etnpjriczFBB8pxmRe,67nwj3Y5sZQLl72VNUHEYE,61.0,401569.0,0.0,7.0
Jacquees,Wale,['atl hip hop' 'pop' 'pop r&b' 'pop rap' 'r&b' 'rap' 'urban contemporary'],4tMm1dU6Gn04VAZ9ClHcIZ,67nwj3Y5sZQLl72VNUHEYE,65.0,2185865.0,2.0,7.0
Big Sean,Wale,"['detroit hip hop' 'hip hop' 'pop' 'pop rap' 'r&b' 'rap'
 'southern hip hop' 'trap']",0c173mlxpT3dSFRgMO8XPh,67nwj3Y5sZQLl72VNUHEYE,78.0,9865468.0,6.0,8.0
Sevyn Streeter,Wale,"['alternative r&b' 'dance pop' 'hip pop' 'pop' 'pop r&b' 'pop rap' 'r&b'
 'trap queen' 'urban contemporary']",6If57j6e3TXXk0HiLcIZca,67nwj3Y5sZQLl72VNUHEYE,59.0,1203209.0,0.0,9.0
TWENTY88,Wale,['pop r&b' 'r&b'],6g8AmloI8egfrr3dm3SnUL,67nwj3Y5sZQLl72VNUHEYE,48.0,460415.0,0.0,2.0
Teyana Taylor,Wale,"['alternative r&b' 'dance pop' 'hip pop' 'neo soul' 'pop' 'pop r&b'
 'pop rap' 'r&b' 'urban contemporary']",4ULO7IGI3M2bo0Ap7B9h8a,67nwj3Y5sZQLl72VNUHEYE,61.0,1494591.0,0.0,9.0
Omarion,Wale,"['dance pop' 'hip pop' 'pop r&b' 'r&b' 'rap' 'southern hip hop'
 'urban contemporary']",0f5nVCcR06GX8Qikz0COtT,67nwj3Y5sZQLl72VNUHEYE,60.0,2498707.0,0.0,7.0
Jadakiss,Wale,"['battle rap' 'east coast hip hop' 'gangster rap' 'hardcore hip hop'
 'hip hop' 'hip pop' 'pop rap' 'rap' 'trap']",5pnbUBPifNnlusY8kTBivi,67nwj3Y5sZQLl72VNUHEYE,66.0,946655.0,0.0,9.0
Majid Jordan,PARTYNEXTDOOR,['canadian contemporary r&b' 'pop' 'r&b' 'trap soul'],4HzKw8XcD0piJmDrrPRCYk,2HPaUgqeutzr3jx5a9WyDV,66.0,735561.0,0.0,4.0
Bryson Tiller,PARTYNEXTDOOR,['kentucky hip hop' 'pop' 'pop rap' 'r&b' 'rap' 'trap'],2EMAnMvWE2eb56ToJVfCWs,2HPaUgqeutzr3jx5a9WyDV,77.0,5815028.0,0.0,6.0
Roy Woods,PARTYNEXTDOOR,"['canadian contemporary r&b' 'canadian hip hop' 'pop rap' 'r&b' 'trap'
 'trap soul']",7mDU6nMUJnOSY2Hkjz5oqM,2HPaUgqeutzr3jx5a9WyDV,61.0,878459.0,0.0,6.0
6LACK,PARTYNEXTDOOR,['atl hip hop' 'hip hop' 'melodic rap' 'r&b' 'rap' 'trap'],4IVAbR2w4JJNJDDRFP3E83,2HPaUgqeutzr3jx5a9WyDV,74.0,3586309.0,0.0,6.0
Yo Trane,PARTYNEXTDOOR,['chill r&b' 'pop r&b' 'r&b' 'trap soul'],4W49e48G0gg1pucAN6JiGH,2HPaUgqeutzr3jx5a9WyDV,47.0,194915.0,0.0,4.0
TYuS,PARTYNEXTDOOR,['pop r&b' 'trap soul'],5J7URjIP8aFmeSn2QwF9Au,2HPaUgqeutzr3jx5a9WyDV,40.0,145491.0,0.0,2.0
PnB Rock,PARTYNEXTDOOR,['melodic rap' 'pop rap' 'rap' 'trap' 'vapor trap'],21WS9wngs9AqFckK7yYJPM,2HPaUgqeutzr3jx5a9WyDV,69.0,3393055.0,0.0,5.0
dvsn,PARTYNEXTDOOR,"['canadian contemporary r&b' 'pop' 'pop r&b' 'r&b' 'trap soul'
 'urban contemporary']",7e1ICztHM2Sc4JNLxeMXYl,2HPaUgqeutzr3jx5a9WyDV,60.0,1080091.0,0.0,6.0
Ramriddlz,PARTYNEXTDOOR,['canadian contemporary r&b' 'canadian hip hop' 'rap calme' 'trap soul'],3fHjwMnkM9ov8CozqkYxWY,2HPaUgqeutzr3jx5a9WyDV,41.0,103143.0,0.0,4.0
Ryan Trey,PARTYNEXTDOOR,['r&b' 'trap soul'],5YHM0i7v5TqqibZhS0YiuX,2HPaUgqeutzr3jx5a9WyDV,53.0,168013.0,0.0,2.0
TWENTY88,PARTYNEXTDOOR,['pop r&b' 'r&b'],6g8AmloI8egfrr3dm3SnUL,2HPaUgqeutzr3jx5a9WyDV,48.0,460415.0,0.0,2.0
Che Ecru,PARTYNEXTDOOR,['r&b' 'trap soul'],45AMD9qU0ERQY5RvR7deHR,2HPaUgqeutzr3jx5a9WyDV,49.0,138535.0,0.0,2.0
ELHAE,PARTYNEXTDOOR,['alternative r&b' 'chill r&b' 'indie r&b' 'pop r&b' 'r&b' 'trap soul'],6TrQLQR8tUluPbmdPy6jqY,2HPaUgqeutzr3jx5a9WyDV,47.0,196088.0,0.0,6.0
Tems,PARTYNEXTDOOR,['afro r&b' 'alte' 'nigerian pop' 'pop' 'pop rap' 'r&b'],687cZJR45JO7jhk1LHIbgq,2HPaUgqeutzr3jx5a9WyDV,76.0,644331.0,0.0,6.0
Miguel,PARTYNEXTDOOR,['dance pop' 'pop' 'r&b' 'urban contemporary'],360IAlyVv4PCEVjgyMZrxK,2HPaUgqeutzr3jx5a9WyDV,76.0,4121900.0,0.0,4.0
Tory Lanez,PARTYNEXTDOOR,"['canadian hip hop' 'canadian trap' 'melodic rap' 'pop rap' 'rap'
 'toronto rap' 'trap']",2jku7tDXc6XoB6MO2hFuqg,2HPaUgqeutzr3jx5a9WyDV,78.0,4506335.0,0.0,7.0
Eli Sostre,PARTYNEXTDOOR,['trap soul' 'underground hip hop'],1ZilzPhvZhYUCSGczNRlyt,2HPaUgqeutzr3jx5a9WyDV,47.0,119324.0,0.0,2.0
Vory,PARTYNEXTDOOR,['kentucky hip hop' 'pop rap' 'trap soul' 'underground hip hop'],0GeeIVcvGA8GSlWsoY1dkG,2HPaUgqeutzr3jx5a9WyDV,60.0,95976.0,0.0,4.0
Jhené Aiko,PARTYNEXTDOOR,['dance pop' 'pop' 'r&b' 'urban contemporary'],5ZS223C6JyBfXasXxrRqOk,2HPaUgqeutzr3jx5a9WyDV,75.0,5673667.0,0.0,4.0
Jeremih,PARTYNEXTDOOR,"['chicago rap' 'dance pop' 'pop' 'pop rap' 'r&b' 'southern hip hop' 'trap'
 'urban contemporary']",3KV3p5EY4AvKxOlhGHORLg,2HPaUgqeutzr3jx5a9WyDV,74.0,5819096.0,0.0,8.0
DJ Drama,2 Chainz,"['dirty south rap' 'gangster rap' 'hip hop' 'philly rap' 'pop rap' 'rap'
 'southern hip hop' 'trap']",5oNgAs7j5XcBMzWv3HAnHG,17lzZA2AlOHwCwFALHttmp,57.0,1246891.0,1.0,8.0
Juicy J,2 Chainz,"['crunk' 'dirty south rap' 'gangster rap' 'hip hop' 'memphis hip hop'
 'pop rap' 'rap' 'southern hip hop' 'trap']",5gCRApTajqwbnHHPbr2Fpi,17lzZA2AlOHwCwFALHttmp,73.0,2887839.0,1.0,9.0
Waka Flocka Flame,2 Chainz,"['atl hip hop' 'dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",6f4XkbvYlXMH0QgVRzW0sM,17lzZA2AlOHwCwFALHttmp,64.0,2472567.0,2.0,8.0
Yo Gotti,2 Chainz,"['dirty south rap' 'gangster rap' 'hip hop' 'memphis hip hop' 'pop rap'
 'rap' 'southern hip hop' 'tennessee hip hop' 'trap']",6Ha4aES39QiVjR0L2lwuwq,17lzZA2AlOHwCwFALHttmp,69.0,3884850.0,1.0,9.0
Rick Ross,2 Chainz,"['dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",1sBkRIssrMs1AbVkOJbc7a,17lzZA2AlOHwCwFALHttmp,76.0,6101612.0,7.0,7.0
Young Money,2 Chainz,"['dance pop' 'dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'r&b'
 'rap' 'southern hip hop' 'trap']",5OrB6Jhhrl9y2PK0pSV4VP,17lzZA2AlOHwCwFALHttmp,62.0,2541445.0,0.0,9.0
Jeezy,2 Chainz,"['atl hip hop' 'crunk' 'dirty south rap' 'gangster rap' 'hip hop'
 'old school atlanta hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap']",4yBK75WVCQXej1p04GWqxH,17lzZA2AlOHwCwFALHttmp,69.0,2172845.0,3.0,10.0
Ace Hood,2 Chainz,"['dirty south rap' 'gangster rap' 'hip hop' 'miami hip hop' 'pop rap'
 'rap' 'southern hip hop' 'trap']",31HjiqargV4NAw4GZqUale,17lzZA2AlOHwCwFALHttmp,61.0,1681242.0,0.0,8.0
Birdman,2 Chainz,"['dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop']",35sCXuy5gN6Or69rZ9vqBs,17lzZA2AlOHwCwFALHttmp,63.0,1067384.0,1.0,6.0
Big K.R.I.T.,2 Chainz,"['alternative hip hop' 'conscious hip hop' 'dirty south rap' 'escape room'
 'gangster rap' 'hip hop' 'mississippi hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap' 'underground hip hop']",0CKa42Jqrc9fSFbDjePaXP,17lzZA2AlOHwCwFALHttmp,60.0,860832.0,0.0,12.0
Jim Jones,2 Chainz,['gangster rap' 'harlem hip hop' 'hip hop' 'pop rap' 'rap' 'trap'],6AMa1VFQ7qCi61tCRtVWXe,17lzZA2AlOHwCwFALHttmp,59.0,582137.0,0.0,6.0
Curreny,2 Chainz,"['alternative hip hop' 'dirty south rap' 'gangster rap' 'hip hop'
 'new orleans rap' 'pop rap' 'rap' 'southern hip hop'
 'underground hip hop']",6X8WdFjrNhXATMDSs26aCc,17lzZA2AlOHwCwFALHttmp,64.0,948770.0,0.0,9.0
Mike WiLL Made-It,2 Chainz,['atl hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'],0NWbwDZY1VkRqFafuQm6wk,17lzZA2AlOHwCwFALHttmp,64.0,1418013.0,0.0,5.0
Wale,2 Chainz,"['dance pop' 'gangster rap' 'hip hop' 'pop' 'pop rap' 'r&b' 'rap'
 'southern hip hop' 'trap' 'urban contemporary']",67nwj3Y5sZQLl72VNUHEYE,17lzZA2AlOHwCwFALHttmp,70.0,3728546.0,3.0,10.0
Quavo,2 Chainz,"['atl hip hop' 'hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop'
 'trap']",0VRj0yCOv2FXJNP47XQnx5,17lzZA2AlOHwCwFALHttmp,78.0,5823635.0,4.0,7.0
Rich Homie Quan,2 Chainz,['atl hip hop' 'gangster rap' 'pop rap' 'rap' 'southern hip hop' 'trap'],5lHRUCqkQZCIWeX7xG4sYT,17lzZA2AlOHwCwFALHttmp,63.0,2605057.0,6.0,6.0
Young Scooter,2 Chainz,"['atl trap' 'drill' 'gangster rap' 'pop rap' 'rap' 'southern hip hop'
 'trap']",4cmA2QDPdzh8W2ytpyUGes,17lzZA2AlOHwCwFALHttmp,53.0,501972.0,0.0,7.0
Zaytoven,2 Chainz,"['atl hip hop' 'atl trap' 'dirty south rap' 'gangster rap' 'melodic rap'
 'memphis hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap' 'vapor trap']",1mceaxtjWdEmwoDVAlkC41,17lzZA2AlOHwCwFALHttmp,55.0,358444.0,0.0,11.0
French Montana,2 Chainz,['gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'],6vXTefBL93Dj5IqAWq6OTv,17lzZA2AlOHwCwFALHttmp,77.0,4589280.0,2.0,6.0
Gucci Mane,2 Chainz,"['atl hip hop' 'dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",13y7CgLHjMVRMDqxdx0Xdo,17lzZA2AlOHwCwFALHttmp,77.0,4419803.0,3.0,8.0
Kid Ink,Tory Lanez,['dance pop' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'],6KZDXtSj0SzGOV705nNeh3,2jku7tDXc6XoB6MO2hFuqg,67.0,2868127.0,0.0,6.0
Bryson Tiller,Tory Lanez,['kentucky hip hop' 'pop' 'pop rap' 'r&b' 'rap' 'trap'],2EMAnMvWE2eb56ToJVfCWs,2jku7tDXc6XoB6MO2hFuqg,77.0,5815028.0,2.0,6.0
Ty Dolla ign,Tory Lanez,['hip hop' 'pop' 'pop rap' 'r&b' 'southern hip hop' 'trap' 'trap soul'],7c0XG5cIJTrrAgEC3ULPiq,2jku7tDXc6XoB6MO2hFuqg,80.0,4303762.0,0.0,7.0
French Montana,Tory Lanez,['gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'],6vXTefBL93Dj5IqAWq6OTv,2jku7tDXc6XoB6MO2hFuqg,77.0,4589280.0,0.0,6.0
Meek Mill,Tory Lanez,['hip hop' 'philly rap' 'pop rap' 'rap' 'southern hip hop' 'trap'],20sxb77xiYeusSH8cVdatc,2jku7tDXc6XoB6MO2hFuqg,75.0,6359883.0,2.0,6.0
August Alsina,Tory Lanez,['pop r&b' 'pop rap' 'r&b' 'trap' 'urban contemporary'],19Fi1Rj7kk8kyiwxpXy3yM,2jku7tDXc6XoB6MO2hFuqg,62.0,2367024.0,0.0,5.0
Jeremih,Tory Lanez,"['chicago rap' 'dance pop' 'pop' 'pop rap' 'r&b' 'southern hip hop' 'trap'
 'urban contemporary']",3KV3p5EY4AvKxOlhGHORLg,2jku7tDXc6XoB6MO2hFuqg,74.0,5819096.0,0.0,8.0
6LACK,Tory Lanez,['atl hip hop' 'hip hop' 'melodic rap' 'r&b' 'rap' 'trap'],4IVAbR2w4JJNJDDRFP3E83,2jku7tDXc6XoB6MO2hFuqg,74.0,3586309.0,0.0,6.0
PARTYNEXTDOOR,Tory Lanez,['pop' 'pop rap' 'r&b' 'rap' 'toronto rap' 'trap' 'urban contemporary'],2HPaUgqeutzr3jx5a9WyDV,2jku7tDXc6XoB6MO2hFuqg,74.0,3993881.0,0.0,7.0
Wale,Tory Lanez,"['dance pop' 'gangster rap' 'hip hop' 'pop' 'pop rap' 'r&b' 'rap'
 'southern hip hop' 'trap' 'urban contemporary']",67nwj3Y5sZQLl72VNUHEYE,2jku7tDXc6XoB6MO2hFuqg,70.0,3728546.0,0.0,10.0
Preme,Tory Lanez,"['canadian hip hop' 'canadian trap' 'pop rap' 'rap' 'toronto rap' 'trap'
 'trap soul']",0bdJZl7TDeiymDYzMJnVh2,2jku7tDXc6XoB6MO2hFuqg,61.0,123704.0,0.0,7.0
Roy Woods,Tory Lanez,"['canadian contemporary r&b' 'canadian hip hop' 'pop rap' 'r&b' 'trap'
 'trap soul']",7mDU6nMUJnOSY2Hkjz5oqM,2jku7tDXc6XoB6MO2hFuqg,61.0,878459.0,0.0,6.0
PnB Rock,Tory Lanez,['melodic rap' 'pop rap' 'rap' 'trap' 'vapor trap'],21WS9wngs9AqFckK7yYJPM,2jku7tDXc6XoB6MO2hFuqg,69.0,3393055.0,2.0,5.0
Jacquees,Tory Lanez,['atl hip hop' 'pop' 'pop r&b' 'pop rap' 'r&b' 'rap' 'urban contemporary'],4tMm1dU6Gn04VAZ9ClHcIZ,2jku7tDXc6XoB6MO2hFuqg,65.0,2185865.0,0.0,7.0
Nipsey Hussle,Tory Lanez,"['conscious hip hop' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",0EeQBlQJFiAfJeVN2vT9s0,2jku7tDXc6XoB6MO2hFuqg,66.0,2810151.0,0.0,7.0
Trey Songz,Tory Lanez,"['dance pop' 'hip pop' 'pop' 'r&b' 'southern hip hop' 'trap'
 'urban contemporary']",2iojnBLj0qIMiKPvVhLnsH,2jku7tDXc6XoB6MO2hFuqg,69.0,6699472.0,4.0,7.0
Quavo,Tory Lanez,"['atl hip hop' 'hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop'
 'trap']",0VRj0yCOv2FXJNP47XQnx5,2jku7tDXc6XoB6MO2hFuqg,78.0,5823635.0,2.0,7.0
Vory,Tory Lanez,['kentucky hip hop' 'pop rap' 'trap soul' 'underground hip hop'],0GeeIVcvGA8GSlWsoY1dkG,2jku7tDXc6XoB6MO2hFuqg,60.0,95976.0,0.0,4.0
Rick Ross,Tory Lanez,"['dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",1sBkRIssrMs1AbVkOJbc7a,2jku7tDXc6XoB6MO2hFuqg,76.0,6101612.0,0.0,7.0
Majid Jordan,Tory Lanez,['canadian contemporary r&b' 'pop' 'r&b' 'trap soul'],4HzKw8XcD0piJmDrrPRCYk,2jku7tDXc6XoB6MO2hFuqg,66.0,735561.0,0.0,4.0
Young Thug,Future,"['atl hip hop' 'atl trap' 'gangster rap' 'hip hop' 'melodic rap' 'pop rap'
 'rap' 'southern hip hop' 'trap']",50co4Is1HCEo8bhOyUWKpn,1RyvyyTE3xzB2ZywiAwp0i,84.0,7394197.0,38.0,9.0
2 Chainz,Future,"['atl hip hop' 'gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop'
 'trap']",17lzZA2AlOHwCwFALHttmp,1RyvyyTE3xzB2ZywiAwp0i,76.0,7293795.0,3.0,7.0
Yo Gotti,Future,"['dirty south rap' 'gangster rap' 'hip hop' 'memphis hip hop' 'pop rap'
 'rap' 'southern hip hop' 'tennessee hip hop' 'trap']",6Ha4aES39QiVjR0L2lwuwq,1RyvyyTE3xzB2ZywiAwp0i,69.0,3884850.0,3.0,9.0
Meek Mill,Future,['hip hop' 'philly rap' 'pop rap' 'rap' 'southern hip hop' 'trap'],20sxb77xiYeusSH8cVdatc,1RyvyyTE3xzB2ZywiAwp0i,75.0,6359883.0,2.0,6.0
Gucci Mane,Future,"['atl hip hop' 'dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",13y7CgLHjMVRMDqxdx0Xdo,1RyvyyTE3xzB2ZywiAwp0i,77.0,4419803.0,12.0,8.0
French Montana,Future,['gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'],6vXTefBL93Dj5IqAWq6OTv,1RyvyyTE3xzB2ZywiAwp0i,77.0,4589280.0,4.0,6.0
Chief Keef,Future,"['chicago bop' 'chicago drill' 'chicago rap' 'drill' 'hip hop' 'rap'
 'southern hip hop' 'trap' 'underground hip hop' 'viral rap']",15iVAtD3s3FsQR4w1v6M0P,1RyvyyTE3xzB2ZywiAwp0i,72.0,3429236.0,0.0,10.0
Lil Durk,Future,['chicago drill' 'chicago rap' 'drill' 'hip hop' 'rap' 'trap'],3hcs9uc56yIGFCSy9leWe7,1RyvyyTE3xzB2ZywiAwp0i,84.0,4341827.0,5.0,6.0
Rick Ross,Future,"['dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",1sBkRIssrMs1AbVkOJbc7a,1RyvyyTE3xzB2ZywiAwp0i,76.0,6101612.0,5.0,7.0
Young Dolph,Future,"['gangster rap' 'hip hop' 'memphis hip hop' 'rap' 'southern hip hop'
 'tennessee hip hop' 'trap']",3HiuzBlSW7pGDXlSFMhO2g,1RyvyyTE3xzB2ZywiAwp0i,71.0,2127311.0,1.0,7.0
YG,Future,"['cali rap' 'gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop'
 'trap']",0A0FS04o6zMoto8OKPsDwY,1RyvyyTE3xzB2ZywiAwp0i,75.0,2892665.0,2.0,7.0
AAP Ferg,Future,"['gangster rap' 'hip hop' 'pop rap' 'rap' 'southern hip hop' 'trap'
 'underground hip hop']",5dHt1vcEm9qb8fCyLcB3HL,1RyvyyTE3xzB2ZywiAwp0i,71.0,3388388.0,1.0,7.0
21 Savage,Future,['atl hip hop' 'rap' 'trap'],1URnnhqYAYcrqrcwql10ft,1RyvyyTE3xzB2ZywiAwp0i,86.0,11513911.0,2.0,3.0
Waka Flocka Flame,Future,"['atl hip hop' 'dirty south rap' 'gangster rap' 'hip hop' 'pop rap' 'rap'
 'southern hip hop' 'trap']",6f4XkbvYlXMH0QgVRzW0sM,1RyvyyTE3xzB2ZywiAwp0i,64.0,2472567.0,1.0,8.0
Quavo,Future,"['atl hip hop' 'hip hop' 'melodic rap' 'pop rap' 'rap' 'southern hip hop'
 'trap']",0VRj0yCOv2FXJNP47XQnx5,1RyvyyTE3xzB2ZywiAwp0i,78.0,5823635.0,0.0,7.0
Juicy J,Future,"['crunk' 'dirty south rap' 'gangster rap' 'hip hop' 'memphis hip hop'
 'pop rap' 'rap' 'southern hip hop' 'trap']",5gCRApTajqwbnHHPbr2Fpi,1RyvyyTE3xzB2ZywiAwp0i,73.0,2887839.0,7.0,9.0
NAV,Future,"['canadian hip hop' 'canadian trap' 'hip hop' 'melodic rap' 'rap'
 'toronto rap' 'trap' 'vapor trap']",7rkW85dBwwrJtlHRDkJDAC,1RyvyyTE3xzB2ZywiAwp0i,74.0,3021709.0,0.0,8.0
Migos,Future,['atl hip hop' 'hip hop' 'pop rap' 'rap' 'trap'],6oMuImdp5ZcFhWP0ESe6mG,1RyvyyTE3xzB2ZywiAwp0i,77.0,12488579.0,0.0,5.0
Gunna,Future,['atl hip hop' 'melodic rap' 'rap' 'trap'],2hlmm7s2ICUX0LVIhVFlZQ,1RyvyyTE3xzB2ZywiAwp0i,84.0,4477518.0,10.0,4.0
Lil Yachty,Future,['atl hip hop' 'hip hop' 'melodic rap' 'rap' 'trap' 'viral rap'],6icQOAFXDZKsumw3YXyusw,1RyvyyTE3xzB2ZywiAwp0i,76.0,8235611.0,0.0,6.0
AAP Mob,Young Thug,['hip hop' 'rap' 'southern hip hop' 'trap'],7yO4IdJjCEPz7YgZMe25iS,50co4Is1HCEo8bhOyUWKpn,60.0,1937722.0,0.0,4.0
